DEBUG 2020-07-17 10:34:56,396 [43   ] HttpRequestEntityChangeSetReasonProvider - Unable to get URL from HttpRequest, fallback to null
DEBUG 2020-07-17 15:01:24,703 [66   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Abp.Authorization.Users.UserRole, Id:1
DEBUG 2020-07-17 15:01:24,704 [66   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Users.User, Id:5
DEBUG 2020-07-17 15:01:24,704 [66   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Abp.Authorization.Users.UserRole, Id:5
INFO  2020-07-17 15:01:24,708 [63   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://capinfo.devops.com:21021/api/services/app/User/GetRoles  
INFO  2020-07-17 15:01:24,710 [63   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2020-07-17 15:01:24,714 [63   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
INFO  2020-07-17 15:01:24,717 [63   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Capinfo.Users.UserAppService.GetRoles (Capinfo.Application)'
INFO  2020-07-17 15:01:24,718 [70   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2020-07-17 15:01:24,721 [70   ] c.Infrastructure.ControllerActionInvoker - Executed action Capinfo.Users.UserAppService.GetAllAsync (Capinfo.Application) in 90.03ms
INFO  2020-07-17 15:01:24,723 [70   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'Capinfo.Users.UserAppService.GetAllAsync (Capinfo.Application)'
INFO  2020-07-17 15:01:24,726 [70   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 132.20260000000002ms 200 application/json; charset=utf-8
INFO  2020-07-17 15:01:24,729 [63   ] c.Infrastructure.ControllerActionInvoker - Route matched with {area = "app", action = "GetRoles", controller = "User"}. Executing controller action with signature System.Threading.Tasks.Task`1[Abp.Application.Services.Dto.ListResultDto`1[Capinfo.Roles.Dto.RoleDto]] GetRoles() on controller Capinfo.Users.UserAppService (Capinfo.Application).
INFO  2020-07-17 15:01:24,731 [70   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://capinfo.devops.com:21021/api/services/app/User/GetAll?maxResultCount=10&skipCount=0  
INFO  2020-07-17 15:01:24,734 [70   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2020-07-17 15:01:24,737 [70   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
INFO  2020-07-17 15:01:24,754 [70   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Capinfo.Users.UserAppService.GetAllAsync (Capinfo.Application)'
INFO  2020-07-17 15:01:24,757 [63   ] c.Infrastructure.ControllerActionInvoker - Executing action method Capinfo.Users.UserAppService.GetRoles (Capinfo.Application) - Validation state: Valid
INFO  2020-07-17 15:01:24,760 [70   ] c.Infrastructure.ControllerActionInvoker - Route matched with {area = "app", action = "GetAll", controller = "User"}. Executing controller action with signature System.Threading.Tasks.Task`1[Abp.Application.Services.Dto.PagedResultDto`1[Capinfo.Users.Dto.UserDto]] GetAllAsync(Capinfo.Users.Dto.PagedUserResultRequestDto) on controller Capinfo.Users.UserAppService (Capinfo.Application).
INFO  2020-07-17 15:01:24,763 [60   ] c.Infrastructure.ControllerActionInvoker - Executed action method Capinfo.Users.UserAppService.GetRoles (Capinfo.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 3.402ms.
DEBUG 2020-07-17 15:01:24,764 [60   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Roles.Role, Id:1
INFO  2020-07-17 15:01:24,784 [70   ] c.Infrastructure.ControllerActionInvoker - Executing action method Capinfo.Users.UserAppService.GetAllAsync (Capinfo.Application) - Validation state: Valid
INFO  2020-07-17 15:01:24,788 [57   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
DEBUG 2020-07-17 15:01:24,789 [62   ] HttpRequestEntityChangeSetReasonProvider - Unable to get URL from HttpRequest, fallback to null
INFO  2020-07-17 15:01:24,791 [57   ] c.Infrastructure.ControllerActionInvoker - Executed action Capinfo.Users.UserAppService.GetRoles (Capinfo.Application) in 60.0056ms
INFO  2020-07-17 15:01:24,794 [57   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'Capinfo.Users.UserAppService.GetRoles (Capinfo.Application)'
INFO  2020-07-17 15:01:24,797 [57   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 89.7673ms 200 application/json; charset=utf-8
INFO  2020-07-17 15:01:24,802 [62   ] c.Infrastructure.ControllerActionInvoker - Executed action method Capinfo.Users.UserAppService.GetAllAsync (Capinfo.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 14.590900000000001ms.
DEBUG 2020-07-17 15:01:24,802 [62   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Users.User, Id:1
DEBUG 2020-07-17 15:01:24,802 [62   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Abp.Authorization.Users.UserRole, Id:1
DEBUG 2020-07-17 15:01:24,802 [62   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Users.User, Id:5
DEBUG 2020-07-17 15:01:24,802 [62   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Abp.Authorization.Users.UserRole, Id:5
INFO  2020-07-17 15:01:24,811 [73   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2020-07-17 15:01:24,813 [73   ] c.Infrastructure.ControllerActionInvoker - Executed action Capinfo.Users.UserAppService.GetAllAsync (Capinfo.Application) in 50.9547ms
INFO  2020-07-17 15:01:24,816 [73   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'Capinfo.Users.UserAppService.GetAllAsync (Capinfo.Application)'
INFO  2020-07-17 15:01:24,819 [73   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 87.2424ms 200 application/json; charset=utf-8
INFO  2020-07-17 15:01:25,764 [73   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://capinfo.devops.com:21021/api/services/app/Authority/GetMainMenu  
INFO  2020-07-17 15:01:25,768 [73   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2020-07-17 15:01:25,772 [73   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
INFO  2020-07-17 15:01:25,777 [73   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Capinfo.His.AuthorityAppService.GetMainMenu (Capinfo.Application)'
INFO  2020-07-17 15:01:25,784 [73   ] c.Infrastructure.ControllerActionInvoker - Route matched with {area = "app", action = "GetMainMenu", controller = "Authority"}. Executing controller action with signature System.Threading.Tasks.Task`1[System.Collections.Generic.List`1[Capinfo.His.AuthorityTreeDto]] GetMainMenu(System.String) on controller Capinfo.His.AuthorityAppService (Capinfo.Application).
DEBUG 2020-07-17 15:01:25,790 [73   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Authoritys.Authority, Id:9
DEBUG 2020-07-17 15:01:25,790 [73   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Authoritys.Authority, Id:10
DEBUG 2020-07-17 15:01:25,790 [73   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Authoritys.Authority, Id:15
DEBUG 2020-07-17 15:01:25,790 [73   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Authoritys.Authority, Id:25
DEBUG 2020-07-17 15:01:25,790 [73   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Authoritys.Authority, Id:26
DEBUG 2020-07-17 15:01:25,790 [73   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Authoritys.Authority, Id:29
DEBUG 2020-07-17 15:01:25,790 [73   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Authoritys.Authority, Id:30
DEBUG 2020-07-17 15:01:25,790 [73   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Authoritys.Authority, Id:31
DEBUG 2020-07-17 15:01:25,790 [73   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Authoritys.Authority, Id:32
DEBUG 2020-07-17 15:01:25,790 [73   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Authoritys.Authority, Id:33
DEBUG 2020-07-17 15:01:25,790 [73   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Authoritys.Authority, Id:34
DEBUG 2020-07-17 15:01:25,790 [73   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Authoritys.Authority, Id:35
DEBUG 2020-07-17 15:01:25,790 [73   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Authoritys.Authority, Id:36
INFO  2020-07-17 15:01:25,810 [73   ] c.Infrastructure.ControllerActionInvoker - Executing action method Capinfo.His.AuthorityAppService.GetMainMenu (Capinfo.Application) - Validation state: Valid
INFO  2020-07-17 15:01:25,881 [70   ] c.Infrastructure.ControllerActionInvoker - Executed action method Capinfo.His.AuthorityAppService.GetMainMenu (Capinfo.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 68.43950000000001ms.
DEBUG 2020-07-17 15:01:25,882 [70   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Authoritys.MoudleGroup, Id:1000
DEBUG 2020-07-17 15:01:25,882 [70   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Authoritys.MoudleGroup, Id:1001
INFO  2020-07-17 15:01:25,892 [58   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2020-07-17 15:01:25,894 [58   ] c.Infrastructure.ControllerActionInvoker - Executed action Capinfo.His.AuthorityAppService.GetMainMenu (Capinfo.Application) in 108.1477ms
INFO  2020-07-17 15:01:25,897 [58   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'Capinfo.His.AuthorityAppService.GetMainMenu (Capinfo.Application)'
INFO  2020-07-17 15:01:25,901 [58   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 136.8108ms 200 application/json; charset=utf-8
INFO  2020-07-17 15:01:26,700 [62   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://capinfo.devops.com:21021/api/services/app/User/GetAll?maxResultCount=10&skipCount=0  
INFO  2020-07-17 15:01:26,703 [58   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://capinfo.devops.com:21021/api/services/app/User/GetRoles  
INFO  2020-07-17 15:01:26,706 [62   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2020-07-17 15:01:26,708 [58   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2020-07-17 15:01:26,711 [62   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
INFO  2020-07-17 15:01:26,718 [58   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
INFO  2020-07-17 15:01:26,722 [62   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Capinfo.Users.UserAppService.GetAllAsync (Capinfo.Application)'
INFO  2020-07-17 15:01:26,724 [58   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Capinfo.Users.UserAppService.GetRoles (Capinfo.Application)'
INFO  2020-07-17 15:01:26,730 [58   ] c.Infrastructure.ControllerActionInvoker - Route matched with {area = "app", action = "GetRoles", controller = "User"}. Executing controller action with signature System.Threading.Tasks.Task`1[Abp.Application.Services.Dto.ListResultDto`1[Capinfo.Roles.Dto.RoleDto]] GetRoles() on controller Capinfo.Users.UserAppService (Capinfo.Application).
INFO  2020-07-17 15:01:26,733 [62   ] c.Infrastructure.ControllerActionInvoker - Route matched with {area = "app", action = "GetAll", controller = "User"}. Executing controller action with signature System.Threading.Tasks.Task`1[Abp.Application.Services.Dto.PagedResultDto`1[Capinfo.Users.Dto.UserDto]] GetAllAsync(Capinfo.Users.Dto.PagedUserResultRequestDto) on controller Capinfo.Users.UserAppService (Capinfo.Application).
INFO  2020-07-17 15:01:26,762 [58   ] c.Infrastructure.ControllerActionInvoker - Executing action method Capinfo.Users.UserAppService.GetRoles (Capinfo.Application) - Validation state: Valid
INFO  2020-07-17 15:01:26,763 [62   ] c.Infrastructure.ControllerActionInvoker - Executing action method Capinfo.Users.UserAppService.GetAllAsync (Capinfo.Application) - Validation state: Valid
INFO  2020-07-17 15:01:26,769 [66   ] c.Infrastructure.ControllerActionInvoker - Executed action method Capinfo.Users.UserAppService.GetRoles (Capinfo.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 3.8017000000000003ms.
DEBUG 2020-07-17 15:01:26,769 [66   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Roles.Role, Id:1
INFO  2020-07-17 15:01:26,776 [59   ] c.Infrastructure.ControllerActionInvoker - Executed action method Capinfo.Users.UserAppService.GetAllAsync (Capinfo.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 10.2192ms.
DEBUG 2020-07-17 15:01:26,777 [59   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Users.User, Id:1
DEBUG 2020-07-17 15:01:26,777 [59   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Abp.Authorization.Users.UserRole, Id:1
DEBUG 2020-07-17 15:01:26,777 [59   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Users.User, Id:5
DEBUG 2020-07-17 15:01:26,777 [59   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Abp.Authorization.Users.UserRole, Id:5
INFO  2020-07-17 15:01:26,778 [60   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2020-07-17 15:01:26,780 [60   ] c.Infrastructure.ControllerActionInvoker - Executed action Capinfo.Users.UserAppService.GetRoles (Capinfo.Application) in 47.037800000000004ms
INFO  2020-07-17 15:01:26,782 [60   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'Capinfo.Users.UserAppService.GetRoles (Capinfo.Application)'
INFO  2020-07-17 15:01:26,786 [60   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 82.6348ms 200 application/json; charset=utf-8
INFO  2020-07-17 15:01:26,791 [69   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://capinfo.devops.com:21021/api/services/app/User/GetRoles  
INFO  2020-07-17 15:01:26,794 [69   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2020-07-17 15:01:26,797 [66   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2020-07-17 15:01:26,800 [69   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
INFO  2020-07-17 15:01:26,802 [66   ] c.Infrastructure.ControllerActionInvoker - Executed action Capinfo.Users.UserAppService.GetAllAsync (Capinfo.Application) in 66.9096ms
INFO  2020-07-17 15:01:26,805 [69   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Capinfo.Users.UserAppService.GetRoles (Capinfo.Application)'
INFO  2020-07-17 15:01:26,808 [66   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'Capinfo.Users.UserAppService.GetAllAsync (Capinfo.Application)'
INFO  2020-07-17 15:01:26,810 [66   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 110.84920000000001ms 200 application/json; charset=utf-8
INFO  2020-07-17 15:01:26,815 [69   ] c.Infrastructure.ControllerActionInvoker - Route matched with {area = "app", action = "GetRoles", controller = "User"}. Executing controller action with signature System.Threading.Tasks.Task`1[Abp.Application.Services.Dto.ListResultDto`1[Capinfo.Roles.Dto.RoleDto]] GetRoles() on controller Capinfo.Users.UserAppService (Capinfo.Application).
INFO  2020-07-17 15:01:26,817 [59   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://capinfo.devops.com:21021/api/services/app/User/GetAll?maxResultCount=10&skipCount=0  
INFO  2020-07-17 15:01:26,820 [59   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2020-07-17 15:01:26,824 [59   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
INFO  2020-07-17 15:01:26,828 [59   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Capinfo.Users.UserAppService.GetAllAsync (Capinfo.Application)'
INFO  2020-07-17 15:01:26,846 [69   ] c.Infrastructure.ControllerActionInvoker - Executing action method Capinfo.Users.UserAppService.GetRoles (Capinfo.Application) - Validation state: Valid
INFO  2020-07-17 15:01:26,851 [59   ] c.Infrastructure.ControllerActionInvoker - Route matched with {area = "app", action = "GetAll", controller = "User"}. Executing controller action with signature System.Threading.Tasks.Task`1[Abp.Application.Services.Dto.PagedResultDto`1[Capinfo.Users.Dto.UserDto]] GetAllAsync(Capinfo.Users.Dto.PagedUserResultRequestDto) on controller Capinfo.Users.UserAppService (Capinfo.Application).
INFO  2020-07-17 15:01:26,855 [61   ] c.Infrastructure.ControllerActionInvoker - Executed action method Capinfo.Users.UserAppService.GetRoles (Capinfo.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 6.838100000000001ms.
